timestamp,VendorID,VendorCountry,VendorStateProvince,productId,product_name,categoryId,price,quantity
2025-10-13T06:41:37.386842,3358,Canada,Ontario,SF-BUD-G01,Grand Theft Scooter,SIMULATION,45.22,5
2025-10-13T06:45:55.393694,8570,Brazil,São Paulo,WC-SH-G04,Command & Conquer,STRATEGY,50.69,3
2025-10-13T06:46:13.384040,2771,USA,Texas,WC-SH-G01,Mediocre Kingdoms,STRATEGY,36.27,2
2025-10-13T06:46:51.390928,7964,China,Guangdong,MB-AG-G02,Halo Infinite,ACTION,56.11,5
2025-10-13T06:47:07.386791,6276,Italy,Lazio,FS-FGA-G02,FIFA 24,SPORTS,65.04,4
2025-10-13T06:49:28.382765,7403,Japan,Osaka,WC-SH-G01,Mediocre Kingdoms,STRATEGY,37.68,1
2025-10-13T06:49:40.382350,6833,UK,England,FS-FGA-G01,Madden NFL,SPORTS,55.03,4
2025-10-13T06:52:22.386863,6442,Italy,Tuscany,SF-BUD-G01,Grand Theft Scooter,SIMULATION,44.64,5
2025-10-13T06:52:54.384987,6199,Italy,Lazio,FS-FGA-G02,FIFA 24,SPORTS,55.63,5
2025-10-13T06:54:35.391885,5644,France,Île-de-France,FS-FGA-G01,Madden NFL,SPORTS,60.45,4
2025-10-13T06:58:25.387922,8286,Australia,Victoria,MB-AC-003,Gaming Keyboard,accessories,133.31,2
2025-10-13T07:02:44.384360,9406,South Africa,Gauteng,SF-BUD-G03,Cities: Skylines,SIMULATION,29.12,3
2025-10-13T07:05:40.388756,3686,Canada,British Columbia,MB-AC-001,Gaming Headset,accessories,85.29,1
2025-10-13T07:08:25.393488,1881,USA,Washington,MB-AG-G03,Call of Duty,ACTION,65.73,4
2025-10-13T07:08:29.382097,7195,Japan,Osaka,SF-BUD-G02,The Sims 5,SIMULATION,49.85,3
2025-10-13T07:10:00.389027,6639,UK,England,MB-AC-003,Gaming Keyboard,accessories,138.67,4
2025-10-13T07:12:35.386309,8583,Brazil,Brasília,FS-FGA-G02,FIFA 24,SPORTS,55.57,4
2025-10-13T07:25:45.391856,7227,Japan,Kyoto,SF-BUD-G04,Flight Simulator,SIMULATION,65.31,1
2025-10-13T07:29:40.390066,5022,Germany,Hamburg,MB-AG-G03,Call of Duty,ACTION,65.11,4
2025-10-13T07:30:41.393400,7291,Japan,Kyoto,WC-SH-G04,Command & Conquer,STRATEGY,47.99,1
2025-10-13T07:32:42.393664,1545,USA,New York,MB-AC-002,Wireless Controller,accessories,64.59,2
2025-10-13T07:35:53.387739,3683,Canada,Quebec,WC-SH-G03,Manganiello Bros.,STRATEGY,32.74,2
2025-10-13T07:36:13.383837,5980,France,Provence,WC-SH-G03,Manganiello Bros.,STRATEGY,30.49,2
2025-10-13T07:40:54.392579,3453,Canada,Quebec,MB-AG-G03,Call of Duty,ACTION,70.25,3
2025-10-13T07:41:18.392752,5819,France,Aquitaine,FS-FGA-G01,Madden NFL,SPORTS,58.39,1
2025-10-13T07:42:37.386326,4059,Mexico,Jalisco,MB-AC-005,Mouse Pad,accessories,18.01,3
2025-10-13T07:44:28.392351,3388,Canada,British Columbia,FS-FGA-G01,Madden NFL,SPORTS,63.54,1
2025-10-13T07:44:56.385267,8297,Australia,New South Wales,FS-FGA-G03,NBA 2K24,SPORTS,56.94,3
2025-10-13T07:45:51.385048,8229,Australia,Queensland,MB-AC-003,Gaming Keyboard,accessories,133.12,3
2025-10-13T07:47:28.390085,7219,Japan,Tokyo,SF-BUD-G03,Cities: Skylines,SIMULATION,28.37,2
2025-10-13T07:48:54.390569,7107,Japan,Tokyo,SF-BUD-G01,Grand Theft Scooter,SIMULATION,43.93,1
2025-10-13T07:49:36.385785,6273,Italy,Lombardy,WC-SH-G02,World of Cheese,STRATEGY,26.58,5
2025-10-13T07:49:37.381738,6538,UK,England,MB-AG-G03,Call of Duty,ACTION,72.59,5
2025-10-13T07:50:36.385799,5193,Germany,Berlin,FS-FGA-G01,Madden NFL,SPORTS,55.57,3
2025-10-13T07:52:51.387969,5385,Germany,Hamburg,MB-AC-003,Gaming Keyboard,accessories,136.99,1
2025-10-13T07:54:36.383042,3440,Canada,Ontario,SF-BUD-G02,The Sims 5,SIMULATION,49.97,3
2025-10-13T07:55:26.393435,6231,Italy,Lombardy,FS-FGA-G03,NBA 2K24,SPORTS,54.12,5
2025-10-13T07:56:14.387056,7971,China,Shanghai,WC-SH-G04,Command & Conquer,STRATEGY,50.0,1
2025-10-13T07:58:11.391580,6310,Italy,Lombardy,MB-AG-G02,Halo Infinite,ACTION,57.18,2
2025-10-13T07:59:26.390336,8928,Brazil,São Paulo,MB-AG-G02,Halo Infinite,ACTION,57.42,2
2025-10-13T08:00:41.390558,8157,Australia,Victoria,WC-SH-G01,Mediocre Kingdoms,STRATEGY,41.23,2
2025-10-13T08:03:01.381551,5229,Germany,Berlin,MB-AG-G03,Call of Duty,ACTION,68.84,2
2025-10-13T08:03:33.385501,3382,Canada,British Columbia,MB-AC-004,Gaming Mouse,accessories,46.09,5
2025-10-13T08:09:29.384579,9672,South Africa,KwaZulu-Natal,SF-BUD-G02,The Sims 5,SIMULATION,48.75,4
2025-10-13T08:11:12.382003,4865,Mexico,Nuevo León,SF-BUD-G01,Grand Theft Scooter,SIMULATION,48.56,5
2025-10-13T08:18:39.393259,9827,South Africa,Gauteng,WC-SH-G04,Command & Conquer,STRATEGY,53.8,1
2025-10-13T08:19:06.387110,6395,Italy,Lombardy,MB-AC-004,Gaming Mouse,accessories,49.99,1
2025-10-13T08:19:42.381126,8752,Brazil,São Paulo,MB-AG-G02,Halo Infinite,ACTION,57.35,1
2025-10-13T08:21:59.390997,6886,UK,England,MB-AG-G01,Shrek Soccer,ACTION,16.15,1
2025-10-13T08:22:56.386299,5729,France,Île-de-France,MB-AC-004,Gaming Mouse,accessories,51.05,2
2025-10-13T08:28:19.383974,1435,USA,New York,SF-BUD-G04,Flight Simulator,SIMULATION,59.28,4
2025-10-13T08:29:27.389638,6372,Italy,Tuscany,SF-BUD-G01,Grand Theft Scooter,SIMULATION,41.88,3
2025-10-13T08:35:41.381104,2837,USA,Texas,WC-SH-G03,Manganiello Bros.,STRATEGY,30.62,5
2025-10-13T08:38:31.384965,9264,South Africa,KwaZulu-Natal,MB-AC-005,Mouse Pad,accessories,21.42,2
2025-10-13T08:38:43.388293,8149,Australia,New South Wales,SF-BUD-G04,Flight Simulator,SIMULATION,60.0,5
2025-10-13T08:39:09.392151,4322,Mexico,Nuevo León,WC-SH-G03,Manganiello Bros.,STRATEGY,27.12,4
2025-10-13T08:41:20.385099,7173,Japan,Tokyo,FS-FGA-G02,FIFA 24,SPORTS,65.68,2
2025-10-13T08:44:57.381181,7799,China,Beijing,MB-AG-G01,Shrek Soccer,ACTION,16.29,3
2025-10-13T08:45:18.383126,5106,Germany,Hamburg,WC-SH-G02,World of Cheese,STRATEGY,22.92,1
2025-10-13T08:46:30.389131,9100,South Africa,KwaZulu-Natal,WC-SH-G03,Manganiello Bros.,STRATEGY,30.41,4
2025-10-13T08:49:54.386027,7776,China,Beijing,MB-AC-004,Gaming Mouse,accessories,50.87,5
2025-10-13T08:51:52.382168,8269,Australia,Victoria,SF-BUD-G04,Flight Simulator,SIMULATION,56.68,2
2025-10-13T08:53:58.381045,8624,Brazil,São Paulo,MB-AG-G02,Halo Infinite,ACTION,61.88,1
2025-10-13T08:54:11.386506,7557,China,Beijing,FS-FGA-G01,Madden NFL,SPORTS,61.94,4
2025-10-13T08:57:57.393172,4065,Mexico,Nuevo León,MB-AG-G04,Assassin's Creed,ACTION,53.36,4
2025-10-13T08:59:27.383266,7229,Japan,Osaka,MB-AC-003,Gaming Keyboard,accessories,132.34,2
2025-10-13T09:02:23.391209,5059,Germany,Hamburg,SF-BUD-G02,The Sims 5,SIMULATION,50.64,3
2025-10-13T09:02:55.388594,5588,France,Provence,MB-AG-G03,Call of Duty,ACTION,72.66,3
2025-10-13T09:05:17.386609,3839,Canada,British Columbia,SF-BUD-G02,The Sims 5,SIMULATION,54.05,3
2025-10-13T09:08:13.385211,6035,Italy,Tuscany,SF-BUD-G04,Flight Simulator,SIMULATION,57.58,4
2025-10-13T09:10:34.386115,8347,Australia,New South Wales,MB-AC-003,Gaming Keyboard,accessories,126.87,2
2025-10-13T09:14:47.391102,2441,USA,California,MB-AG-G03,Call of Duty,ACTION,67.7,3
2025-10-13T09:16:11.386333,7227,Japan,Osaka,WC-SH-G04,Command & Conquer,STRATEGY,51.72,4
2025-10-13T09:21:50.388691,9614,South Africa,KwaZulu-Natal,WC-SH-G03,Manganiello Bros.,STRATEGY,29.5,5
2025-10-13T09:22:02.392943,4508,Mexico,Mexico City,MB-AC-001,Gaming Headset,accessories,86.04,5
2025-10-13T09:23:33.387836,8100,Australia,Queensland,FS-FGA-G03,NBA 2K24,SPORTS,60.53,4
2025-10-13T09:23:44.384226,9833,South Africa,KwaZulu-Natal,WC-SH-G05,Total War: Warhammer,STRATEGY,59.1,4
2025-10-13T09:25:09.387428,3992,Canada,Alberta,WC-SH-G02,World of Cheese,STRATEGY,25.91,2
2025-10-13T09:26:08.389203,3675,Canada,British Columbia,WC-SH-G01,Mediocre Kingdoms,STRATEGY,43.26,1
2025-10-13T09:27:47.386892,2899,USA,Texas,FS-FGA-G02,FIFA 24,SPORTS,58.55,5
2025-10-13T09:30:15.393543,3952,Canada,Alberta,MB-AC-004,Gaming Mouse,accessories,45.25,4
2025-10-13T09:31:35.392523,9377,South Africa,Gauteng,MB-AC-001,Gaming Headset,accessories,84.84,1
2025-10-13T09:32:25.382248,8297,Australia,Queensland,FS-FGA-G01,Madden NFL,SPORTS,60.21,2
2025-10-13T09:35:23.393083,5008,Germany,Hamburg,MB-AG-G02,Halo Infinite,ACTION,60.43,4
2025-10-13T09:36:22.382449,7059,Japan,Tokyo,SF-BUD-G02,The Sims 5,SIMULATION,51.26,1
2025-10-13T09:36:45.383801,6232,Italy,Lazio,MB-AG-G01,Shrek Soccer,ACTION,16.17,4
2025-10-13T09:37:07.382760,6742,UK,Wales,FS-FGA-G02,FIFA 24,SPORTS,65.7,1
2025-10-13T09:40:13.390261,8794,Brazil,Rio de Janeiro,SF-BUD-G04,Flight Simulator,SIMULATION,58.33,5
2025-10-13T09:41:42.384728,3733,Canada,Ontario,MB-AC-003,Gaming Keyboard,accessories,126.61,2
2025-10-13T09:41:47.391793,4181,Mexico,Nuevo León,FS-FGA-G02,FIFA 24,SPORTS,61.64,3
2025-10-13T09:42:12.390252,5110,Germany,Bavaria,MB-AG-G01,Shrek Soccer,ACTION,14.73,1
2025-10-13T09:42:48.383194,7910,China,Beijing,MB-AG-G02,Halo Infinite,ACTION,56.86,2
2025-10-13T09:44:44.389689,8244,Australia,Victoria,MB-AG-G02,Halo Infinite,ACTION,54.27,2
2025-10-13T09:45:38.381599,3744,Canada,British Columbia,SF-BUD-G01,Grand Theft Scooter,SIMULATION,42.16,5
2025-10-13T09:49:04.392029,6581,UK,Scotland,WC-SH-G05,Total War: Warhammer,STRATEGY,57.31,5
2025-10-13T09:50:39.390182,6164,Italy,Tuscany,FS-FGA-G03,NBA 2K24,SPORTS,61.9,3
2025-10-13T09:51:14.385758,3047,Canada,Quebec,FS-FGA-G01,Madden NFL,SPORTS,57.0,4
2025-10-13T09:51:30.383820,6200,Italy,Tuscany,FS-FGA-G02,FIFA 24,SPORTS,54.38,2
2025-10-13T09:52:30.384426,9463,South Africa,Western Cape,SF-BUD-G02,The Sims 5,SIMULATION,46.25,5
2025-10-13T09:52:32.389919,7278,Japan,Osaka,MB-AC-003,Gaming Keyboard,accessories,124.16,4
2025-10-13T09:52:49.383780,7632,China,Guangdong,WC-SH-G03,Manganiello Bros.,STRATEGY,28.0,4
2025-10-13T09:53:21.393188,5338,Germany,Hamburg,WC-SH-G02,World of Cheese,STRATEGY,25.08,4
2025-10-13T09:53:42.385412,3549,Canada,Quebec,FS-FGA-G01,Madden NFL,SPORTS,56.2,4
2025-10-13T09:54:38.390285,5979,France,Aquitaine,WC-SH-G01,Mediocre Kingdoms,STRATEGY,43.01,2
2025-10-13T09:56:57.384138,3215,Canada,Ontario,FS-FGA-G03,NBA 2K24,SPORTS,61.84,3
2025-10-13T09:58:53.391156,1532,USA,Texas,WC-SH-G03,Manganiello Bros.,STRATEGY,29.53,5
2025-10-13T10:02:29.381080,1804,USA,New York,WC-SH-G04,Command & Conquer,STRATEGY,47.83,1
2025-10-13T10:03:02.389298,1565,USA,California,FS-FGA-G02,FIFA 24,SPORTS,60.01,4
2025-10-13T10:04:28.388301,6215,Italy,Lombardy,FS-FGA-G02,FIFA 24,SPORTS,65.14,1
2025-10-13T10:05:41.390812,5218,Germany,Hamburg,FS-FGA-G03,NBA 2K24,SPORTS,62.13,4
2025-10-13T10:09:28.387179,1984,USA,New York,FS-FGA-G02,FIFA 24,SPORTS,62.61,5
2025-10-13T10:12:09.384145,8974,Brazil,Rio de Janeiro,MB-AC-005,Mouse Pad,accessories,18.45,1
2025-10-13T10:15:01.382618,6892,UK,England,FS-FGA-G03,NBA 2K24,SPORTS,58.41,5
2025-10-13T10:16:03.381648,6212,Italy,Lombardy,SF-BUD-G03,Cities: Skylines,SIMULATION,27.36,4
2025-10-13T10:16:13.385281,8229,Australia,New South Wales,FS-FGA-G02,FIFA 24,SPORTS,55.1,2
2025-10-13T10:17:45.392076,2057,USA,Florida,MB-AC-001,Gaming Headset,accessories,87.56,2
2025-10-13T10:17:56.386743,3036,Canada,Ontario,SF-BUD-G04,Flight Simulator,SIMULATION,63.48,2
2025-10-13T10:19:12.384469,2193,USA,Washington,WC-SH-G04,Command & Conquer,STRATEGY,48.61,4
2025-10-13T10:21:37.382274,8407,Australia,Victoria,MB-AC-002,Wireless Controller,accessories,64.35,4
2025-10-13T10:22:39.384375,5855,France,Provence,SF-BUD-G01,Grand Theft Scooter,SIMULATION,43.69,3
2025-10-13T10:23:29.392646,3003,Canada,Quebec,FS-FGA-G01,Madden NFL,SPORTS,62.02,4
2025-10-13T10:23:57.385684,4081,Mexico,Jalisco,SF-BUD-G03,Cities: Skylines,SIMULATION,31.85,1
2025-10-13T10:24:54.385222,6760,UK,England,MB-AG-G03,Call of Duty,ACTION,63.08,3
2025-10-13T10:24:59.385735,6543,UK,Wales,MB-AC-005,Mouse Pad,accessories,20.48,5
2025-10-13T10:25:38.384915,4569,Mexico,Nuevo León,MB-AC-005,Mouse Pad,accessories,21.93,2
2025-10-13T10:26:18.391859,7384,Japan,Kyoto,SF-BUD-G03,Cities: Skylines,SIMULATION,28.44,2
2025-10-13T10:26:24.391771,8323,Australia,New South Wales,MB-AC-005,Mouse Pad,accessories,20.7,2
2025-10-13T10:27:35.381621,3446,Canada,Alberta,FS-FGA-G02,FIFA 24,SPORTS,61.8,3
2025-10-13T10:29:01.381463,2798,USA,Texas,MB-AC-002,Wireless Controller,accessories,55.29,5
2025-10-13T10:30:40.383479,8059,Australia,Victoria,WC-SH-G05,Total War: Warhammer,STRATEGY,56.96,3
2025-10-13T10:30:52.390634,6611,UK,Wales,FS-FGA-G03,NBA 2K24,SPORTS,61.34,1
2025-10-13T10:34:37.383234,9567,South Africa,KwaZulu-Natal,MB-AC-005,Mouse Pad,accessories,18.04,4
2025-10-13T10:35:24.381687,4746,Mexico,Nuevo León,SF-BUD-G02,The Sims 5,SIMULATION,53.79,2
2025-10-13T10:35:44.389372,9882,South Africa,Western Cape,MB-AG-G02,Halo Infinite,ACTION,64.67,2
2025-10-13T10:36:55.389905,3489,Canada,Ontario,MB-AG-G04,Assassin's Creed,ACTION,54.59,1
2025-10-13T10:41:43.385345,5608,France,Provence,WC-SH-G03,Manganiello Bros.,STRATEGY,29.81,2
2025-10-13T10:44:12.393456,5227,Germany,Hamburg,FS-FGA-G01,Madden NFL,SPORTS,56.68,4
2025-10-13T10:44:39.384450,6938,UK,Wales,FS-FGA-G03,NBA 2K24,SPORTS,57.2,5
2025-10-13T10:45:03.390710,7691,China,Shanghai,SF-BUD-G01,Grand Theft Scooter,SIMULATION,41.51,5
2025-10-13T10:48:36.383424,7677,China,Shanghai,MB-AC-003,Gaming Keyboard,accessories,126.23,2
2025-10-13T10:50:23.386966,6115,Italy,Lombardy,FS-FGA-G02,FIFA 24,SPORTS,60.42,4
2025-10-13T10:52:21.389035,4972,Mexico,Mexico City,SF-BUD-G02,The Sims 5,SIMULATION,52.43,3
2025-10-13T10:54:42.381376,2831,USA,Washington,MB-AG-G03,Call of Duty,ACTION,76.81,4
2025-10-13T10:59:25.385187,7603,China,Guangdong,FS-FGA-G03,NBA 2K24,SPORTS,65.67,3
2025-10-13T11:01:37.386093,6683,UK,England,MB-AG-G02,Halo Infinite,ACTION,57.56,1
2025-10-13T11:03:29.381348,1920,USA,California,MB-AC-002,Wireless Controller,accessories,56.57,3
2025-10-13T11:10:14.383076,7225,Japan,Osaka,SF-BUD-G03,Cities: Skylines,SIMULATION,32.82,4
2025-10-13T11:11:19.383730,7991,China,Shanghai,SF-BUD-G01,Grand Theft Scooter,SIMULATION,48.04,3
2025-10-13T11:14:33.381052,5836,France,Île-de-France,WC-SH-G01,Mediocre Kingdoms,STRATEGY,40.2,1
2025-10-13T11:14:44.388351,4681,Mexico,Jalisco,FS-FGA-G03,NBA 2K24,SPORTS,61.85,2
2025-10-13T11:16:45.392499,9772,South Africa,KwaZulu-Natal,MB-AG-G02,Halo Infinite,ACTION,58.17,5
2025-10-13T11:19:49.393847,9053,South Africa,Gauteng,FS-FGA-G01,Madden NFL,SPORTS,60.0,4
2025-10-13T11:20:18.382948,8830,Brazil,Brasília,WC-SH-G02,World of Cheese,STRATEGY,24.73,2
2025-10-13T11:24:47.390753,9300,South Africa,Western Cape,FS-FGA-G03,NBA 2K24,SPORTS,60.61,1
2025-10-13T11:28:19.382280,2871,USA,Washington,WC-SH-G05,Total War: Warhammer,STRATEGY,55.48,4
2025-10-13T11:31:34.384871,5358,Germany,Hamburg,MB-AC-004,Gaming Mouse,accessories,48.54,2
2025-10-13T11:36:53.385870,8479,Australia,Queensland,MB-AC-003,Gaming Keyboard,accessories,141.84,1
2025-10-13T11:37:03.388826,4737,Mexico,Mexico City,MB-AG-G04,Assassin's Creed,ACTION,46.82,1
2025-10-13T11:38:35.385567,3758,Canada,Quebec,MB-AG-G04,Assassin's Creed,ACTION,47.35,5
2025-10-13T11:39:06.389496,4609,Mexico,Mexico City,WC-SH-G05,Total War: Warhammer,STRATEGY,65.21,1
2025-10-13T11:44:32.389735,5029,Germany,Berlin,MB-AG-G03,Call of Duty,ACTION,72.97,5
2025-10-13T11:45:38.393018,6503,UK,England,SF-BUD-G01,Grand Theft Scooter,SIMULATION,44.16,3
2025-10-13T11:48:10.393459,1318,USA,Washington,SF-BUD-G02,The Sims 5,SIMULATION,52.02,2
2025-10-13T11:48:26.391007,8103,Australia,New South Wales,MB-AC-003,Gaming Keyboard,accessories,125.21,1
2025-10-13T11:48:43.387503,9870,South Africa,KwaZulu-Natal,FS-FGA-G01,Madden NFL,SPORTS,64.32,5
2025-10-13T11:56:15.392744,8304,Australia,Victoria,MB-AG-G03,Call of Duty,ACTION,73.78,4
2025-10-13T11:58:43.381374,7808,China,Beijing,MB-AC-003,Gaming Keyboard,accessories,118.49,3
2025-10-13T12:01:00.393502,4067,Mexico,Jalisco,MB-AG-G01,Shrek Soccer,ACTION,14.47,5
2025-10-13T12:07:12.382173,6237,Italy,Tuscany,FS-FGA-G02,FIFA 24,SPORTS,59.69,5
2025-10-13T12:07:13.393371,4169,Mexico,Nuevo León,WC-SH-G05,Total War: Warhammer,STRATEGY,60.51,4
2025-10-13T12:08:10.382000,4684,Mexico,Nuevo León,MB-AG-G03,Call of Duty,ACTION,69.97,2
2025-10-13T12:08:29.387872,8853,Brazil,Brasília,MB-AG-G02,Halo Infinite,ACTION,63.76,1
2025-10-13T12:11:32.389951,8169,Australia,Queensland,MB-AC-004,Gaming Mouse,accessories,48.48,5
2025-10-13T12:11:36.387794,1527,USA,Florida,FS-FGA-G02,FIFA 24,SPORTS,63.02,5
2025-10-13T12:12:11.387442,3195,Canada,British Columbia,MB-AG-G03,Call of Duty,ACTION,72.53,4
2025-10-13T12:13:23.384609,5578,France,Île-de-France,SF-BUD-G02,The Sims 5,SIMULATION,45.04,4
2025-10-13T12:14:02.383167,8389,Australia,Queensland,FS-FGA-G03,NBA 2K24,SPORTS,58.35,2
2025-10-13T12:15:29.388140,9617,South Africa,Western Cape,MB-AC-004,Gaming Mouse,accessories,45.86,4
2025-10-13T12:16:03.387919,1471,USA,Texas,WC-SH-G01,Mediocre Kingdoms,STRATEGY,37.91,5
2025-10-13T12:16:41.392526,1338,USA,Florida,MB-AG-G04,Assassin's Creed,ACTION,50.62,2
2025-10-13T12:17:16.391569,4211,Mexico,Nuevo León,FS-FGA-G02,FIFA 24,SPORTS,58.66,5
2025-10-13T12:18:21.381441,5731,France,Aquitaine,FS-FGA-G02,FIFA 24,SPORTS,54.56,4
2025-10-13T12:19:29.393718,9732,South Africa,Western Cape,FS-FGA-G01,Madden NFL,SPORTS,65.28,5
2025-10-13T12:22:11.385900,7699,China,Guangdong,FS-FGA-G03,NBA 2K24,SPORTS,56.8,4
2025-10-13T12:25:24.387304,6007,Italy,Lazio,MB-AC-004,Gaming Mouse,accessories,52.89,5
2025-10-13T12:26:08.387826,9151,South Africa,Gauteng,MB-AG-G03,Call of Duty,ACTION,67.19,5
2025-10-13T12:28:21.381919,7193,Japan,Osaka,FS-FGA-G03,NBA 2K24,SPORTS,54.32,2
2025-10-13T12:28:41.390794,8664,Brazil,Rio de Janeiro,FS-FGA-G02,FIFA 24,SPORTS,57.63,4
2025-10-13T12:28:43.389174,7748,China,Beijing,MB-AC-002,Wireless Controller,accessories,63.68,3
2025-10-13T12:28:51.381426,8550,Brazil,Brasília,FS-FGA-G03,NBA 2K24,SPORTS,65.3,3
2025-10-13T12:30:42.387530,7646,China,Guangdong,FS-FGA-G03,NBA 2K24,SPORTS,60.76,3
2025-10-13T12:32:02.391963,7237,Japan,Kyoto,WC-SH-G03,Manganiello Bros.,STRATEGY,29.12,3
2025-10-13T12:35:06.382141,6040,Italy,Lombardy,MB-AC-001,Gaming Headset,accessories,85.08,1
2025-10-13T12:35:35.387964,2365,USA,Washington,MB-AC-003,Gaming Keyboard,accessories,129.64,1
2025-10-13T12:43:27.386248,8597,Brazil,São Paulo,WC-SH-G05,Total War: Warhammer,STRATEGY,56.0,3
2025-10-13T12:44:34.389678,5567,France,Île-de-France,WC-SH-G01,Mediocre Kingdoms,STRATEGY,36.79,5
2025-10-13T12:45:37.383398,8528,Brazil,São Paulo,SF-BUD-G04,Flight Simulator,SIMULATION,58.85,1
2025-10-13T12:51:06.393099,7887,China,Beijing,MB-AG-G03,Call of Duty,ACTION,70.5,4
2025-10-13T12:55:09.391993,8612,Brazil,Rio de Janeiro,MB-AG-G03,Call of Duty,ACTION,74.27,4
2025-10-13T12:55:23.392391,5591,France,Île-de-France,SF-BUD-G01,Grand Theft Scooter,SIMULATION,48.29,5
2025-10-13T12:56:45.386304,3159,Canada,Alberta,MB-AG-G03,Call of Duty,ACTION,69.88,3
2025-10-13T13:01:15.383090,5248,Germany,Berlin,MB-AC-003,Gaming Keyboard,accessories,117.6,5
2025-10-13T13:06:58.389697,5648,France,Provence,MB-AC-001,Gaming Headset,accessories,76.54,2
2025-10-13T13:09:06.389474,5713,France,Provence,SF-BUD-G02,The Sims 5,SIMULATION,48.37,4
2025-10-13T13:10:11.387309,5418,Germany,Bavaria,SF-BUD-G03,Cities: Skylines,SIMULATION,27.38,2
2025-10-13T13:10:17.381450,6426,Italy,Lombardy,MB-AG-G04,Assassin's Creed,ACTION,45.64,2
2025-10-13T13:11:46.386341,5574,France,Provence,WC-SH-G04,Command & Conquer,STRATEGY,48.67,4
2025-10-13T13:19:08.388441,6276,Italy,Lombardy,MB-AG-G04,Assassin's Creed,ACTION,50.15,5
2025-10-13T13:19:38.381895,2833,USA,Texas,FS-FGA-G03,NBA 2K24,SPORTS,59.93,2
2025-10-13T13:25:35.382149,6201,Italy,Lazio,WC-SH-G03,Manganiello Bros.,STRATEGY,27.08,5
2025-10-13T13:27:02.388321,6167,Italy,Lazio,SF-BUD-G02,The Sims 5,SIMULATION,54.69,5
2025-10-13T13:27:26.389681,3469,Canada,Alberta,MB-AG-G03,Call of Duty,ACTION,63.9,2
2025-10-13T13:30:02.385019,7324,Japan,Kyoto,MB-AC-003,Gaming Keyboard,accessories,125.08,4
2025-10-13T13:33:29.390577,4603,Mexico,Jalisco,SF-BUD-G04,Flight Simulator,SIMULATION,59.93,4
2025-10-13T13:33:47.391742,8786,Brazil,Brasília,SF-BUD-G01,Grand Theft Scooter,SIMULATION,42.63,3
2025-10-13T13:39:03.384703,9647,South Africa,KwaZulu-Natal,MB-AC-001,Gaming Headset,accessories,86.47,5
2025-10-13T13:40:48.393526,1132,USA,New York,SF-BUD-G01,Grand Theft Scooter,SIMULATION,40.68,4
2025-10-13T13:44:00.386259,5326,Germany,Berlin,WC-SH-G02,World of Cheese,STRATEGY,24.75,2
2025-10-13T13:46:38.391117,5468,Germany,Berlin,WC-SH-G01,Mediocre Kingdoms,STRATEGY,37.18,3
2025-10-13T13:49:18.382375,7784,China,Shanghai,MB-AC-005,Mouse Pad,accessories,19.88,4
2025-10-13T13:50:44.386475,5652,France,Île-de-France,WC-SH-G05,Total War: Warhammer,STRATEGY,54.06,3
2025-10-13T13:51:55.381076,8067,Australia,Queensland,SF-BUD-G03,Cities: Skylines,SIMULATION,31.02,1
2025-10-13T13:53:17.383351,5709,France,Provence,SF-BUD-G03,Cities: Skylines,SIMULATION,31.91,3
2025-10-13T13:54:08.386105,6925,UK,Scotland,MB-AG-G04,Assassin's Creed,ACTION,48.94,4
2025-10-13T13:55:03.392892,8491,Australia,Queensland,MB-AC-002,Wireless Controller,accessories,55.53,2
2025-10-13T13:56:13.383754,7591,China,Guangdong,MB-AG-G03,Call of Duty,ACTION,65.47,3
2025-10-13T13:56:39.382946,2477,USA,Florida,WC-SH-G05,Total War: Warhammer,STRATEGY,59.14,2
2025-10-13T13:59:13.383212,7001,Japan,Osaka,MB-AC-004,Gaming Mouse,accessories,46.67,2
2025-10-13T13:59:32.391486,3586,Canada,British Columbia,MB-AC-001,Gaming Headset,accessories,80.61,1
2025-10-13T14:12:10.385287,6909,UK,England,MB-AG-G01,Shrek Soccer,ACTION,13.75,2
2025-10-13T14:13:54.381514,7058,Japan,Tokyo,MB-AG-G01,Shrek Soccer,ACTION,15.92,2
2025-10-13T14:14:13.381811,2731,USA,Texas,FS-FGA-G02,FIFA 24,SPORTS,57.27,5
2025-10-13T14:16:49.391456,7156,Japan,Osaka,SF-BUD-G04,Flight Simulator,SIMULATION,65.19,2
2025-10-13T14:17:44.388864,1291,USA,Washington,WC-SH-G01,Mediocre Kingdoms,STRATEGY,37.82,2
2025-10-13T14:19:16.388850,5625,France,Provence,FS-FGA-G03,NBA 2K24,SPORTS,58.35,2
2025-10-13T14:21:08.388565,5724,France,Aquitaine,MB-AG-G04,Assassin's Creed,ACTION,48.02,2
2025-10-13T14:23:08.384076,7147,Japan,Tokyo,MB-AC-004,Gaming Mouse,accessories,53.75,5
2025-10-13T14:28:45.384997,7584,China,Guangdong,WC-SH-G01,Mediocre Kingdoms,STRATEGY,36.35,2
2025-10-13T14:28:46.392458,6997,UK,Wales,MB-AC-004,Gaming Mouse,accessories,47.43,4
2025-10-13T14:29:02.389936,7541,China,Guangdong,WC-SH-G04,Command & Conquer,STRATEGY,46.78,1
2025-10-13T14:29:09.391735,6754,UK,England,MB-AC-002,Wireless Controller,accessories,57.91,1
2025-10-13T14:30:13.388726,4233,Mexico,Mexico City,WC-SH-G02,World of Cheese,STRATEGY,27.25,4
